sample_id,class_name,col_index,cover_area,crop_type,grid_id,label,pos_prop,region,row_index,samples,x,y,year,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14
297,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.22702835880456,30.23428310726129,2022,0.78828067,0.6679198,0.6321275,0.47690463,0.15563957,0.17245509,0.39221272,0.5953979,0.66823334,0.86670154,0.7799607,0.86957806,0.27395833,0.09800797
298,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.19037709521248,30.195026729345276,2022,0.77180016,0.47498375,0.42118227,0.15227766,0.27341533,0.36472946,0.79405665,0.8865345,0.88364205,0.8807496,0.6210587,0.512945,0.19792268,0.18351169
299,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.11051686645426,30.33390627227015,2022,0.3755322,0.73535794,0.7808817,0.52174944,0.70212764,0.74343437,0.82138145,0.8688162,0.88331185,0.8978075,0.900209465,0.90261143,0.58232236,0.45841867
300,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.36608756478627,30.17104171125928,2022,0.69695604,0.20267446,0.119878605,0.21771218,0.5801727,0.74245346,0.8789744,0.8769932,0.9024548,0.9279164,0.79866433,0.6523089,0.18460873,0.13496144
301,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.24858792562343,30.043660603971134,2022,0.5199042,0.37259924,0.38729936,0.15161744,0.2555066,0.3636036,0.7011873,0.80075663,0.838517965,0.8762793,0.70544183,0.7171665,0.22760646,0.11455361
302,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.29161722773276,30.09764935254672,2022,0.20927319,0.21670556000000002,0.22413793,0.46619773,0.65313655,0.81297594,0.798916,0.81565315,0.70471525,0.8915401,0.84233737,0.4379747,0.18740778,0.15151516
303,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.2325979135661,30.44610585125668,2022,0.52689296,0.24217463,0.19722335,0.23885562,0.37933403,0.46535960666666665,0.5513851833333333,0.63741076,0.6367958300000001,0.6361809,0.46333602,0.35518798,0.22949308,0.17352942
304,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.10279135501084,30.37226433490205,2022,0.703585,0.2244898,0.21938191,0.134375,0.34711966,0.45697132,0.833864,0.8983236,0.91262075,0.9269179,0.7727129699999999,0.61850804,0.20644511,0.14302884
305,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.09237089771504,30.27183268613749,2022,0.7944915,0.70755565,0.6206198,0.15603645,0.4008208,0.5063291,0.73590416,0.887406,0.90457875,0.9217515,0.8644689,0.8380355,0.21488371,0.15159026
306,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.32925663813737,30.28333112177422,2022,0.21723835,0.09970238,0.12516469,0.3234127,0.7090782,0.7977122,0.9040344,0.9296987,0.93933295,0.9489672,0.6903189,0.37008452,0.15831843,0.28947368
307,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.99903593969502,30.12918021901931,2022,0.83565176,0.55655485,0.5294118,0.32123125,0.1222921,0.14926253,0.577426,0.8748739,0.91616867,0.95746344,0.99260455,0.92870903,0.2616593,0.11859838
308,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.05419249813997,30.165561988026152,2022,0.7353541,0.5638999,0.16146109,0.3503978,0.5872383,0.7180675,0.88552916,0.9305052,0.9438109,0.9571166,0.89734143,0.6400926,0.21049494,0.11800658
309,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.99328672187666,30.45949074899006,2022,0.58048314,0.18181819,0.12800448,0.361097,0.6896251,0.77315146,0.8839075,0.8984716,0.91489485,0.9313181,0.749091,0.5668639,0.16192026,0.13148372
310,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.15776825039895,30.493177572144543,2022,0.74965864,0.115057915,0.11931818,0.21705426,0.48740742,0.5960133,0.8369851,0.8840041,0.9053132150000001,0.92662233,0.52435946,0.35371614,0.15324472,0.07972903
311,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.20825356936646,30.326809581525605,2022,0.78774446,0.73098123,0.48070174,0.19158122,0.3798847,0.4732605,0.7461155,0.8611297,0.8765107999999999,0.8918919,0.6311907,0.5673944,0.19791248,0.11600832
312,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.11330164383503,30.108159641370914,2022,0.76169264,0.66191155,0.5813665,0.1589242,0.17660293,0.21405335,0.44904956,0.653356,0.7583644,0.8633728,0.81640714,0.82,0.23939393,0.18059468
313,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.32162095822234,30.1005239614559,2022,0.21706587,0.18331374,0.14326647,0.27383122,0.47869673,0.6047976,0.7996614,0.9072364,0.91973752,0.93223864,0.7410909,0.5936214,0.2293307,0.09943865
314,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.20079755250828,30.19026565833944,2022,0.78976613,0.28125,0.28338763,0.30898875,0.4322117,0.45521024,0.6054677,0.69163847,0.691973085,0.6923077,0.53132707,0.5869786,0.43307087,0.26220614
315,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.22002149958843,30.263208859409943,2022,0.74172014,0.61827284,0.59042215,0.1744186,0.31993818,0.45547676,0.7204234,0.8258299,0.84558328,0.86533666,0.890637,0.81385976,0.26196268,0.15093435
316,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.98996295532542,30.18487576663472,2022,0.6797699,0.35950157,0.32877433,0.45508274,0.60631835,0.61161524,0.58059627,0.6262065,0.670104735,0.71400297,0.69035655,0.63386613,0.2697961,0.21277553
317,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.16657174018331,30.05830314310228,2022,0.63082135,0.543651125,0.4564809,0.16405797,0.20983419,0.39607844,0.7654723,0.8576923,0.881581275,0.90547025,0.7183258,0.5912744,0.22790697,0.10703953
318,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.2422997186346,30.50359802944033,2022,0.60954064,0.14697406,0.15390946,0.38127854,0.53831136,0.80892223,0.869624,0.9041648,0.92452685,0.9448889,0.7064538,0.4680187,0.1576414,0.2534413
319,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.34946873203005,30.406400315698598,2022,0.60862356,0.21207865,0.17268041,0.22019465,0.5613887,0.7174542,0.8346011,0.8556379,0.85642093,0.85720396,0.5946076,0.37019968,0.2769231,0.123734035
320,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.24212005557777,30.23643906394318,2022,0.63284767,0.09647303,0.17108753,0.2250662,0.2128637,0.29078013,0.5148148,0.742014,0.81361995,0.8852259,0.6533333,0.6259892,0.20950802,0.12048193
321,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.05841457997532,30.0471640335792,2022,0.2589928,0.15601613,0.18959108,0.42857143,0.82181257,0.89772725,0.8996139,0.92328984,0.9334787449999999,0.94366765,0.7978279,0.46686304,0.19005162,0.16400766
322,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.33823979097856,30.22107787258474,2022,0.7260186,0.6299616,0.63550293,0.1618682,0.45726871,0.6506587,0.84632456,0.9054326,0.91211037,0.91878814,0.7114134,0.5012346,0.19684263,0.20102827
323,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.07934532609531,30.44439905221685,2022,0.7921962,0.060150377,0.106417544,0.21542656,0.61088437,0.6274294,0.83218104,0.8791676,0.8971405,0.9151134,0.67403958,0.43296576,0.14309554,0.09551098
324,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.02993798546873,30.262849533296297,2022,0.7897281,0.16891563,0.19365954,0.16100629,0.46638116,0.6042403,0.87103826,0.90118355,0.922658805,0.94413406,0.7932349,0.66844726,0.1885947,0.14986376
325,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.20663660185505,30.488236838081885,2022,0.58014435,0.14387974,0.22670025,0.52272725,0.6332591,0.8004957,0.82317734,0.86994725,0.884973625,0.9,0.57186294,0.3936928,0.20437342,0.21111946
326,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.27913064528349,30.383313612896725,2022,0.4764883,0.15092291,0.17701149,0.13711584,0.18970342,0.25006986,0.5578082,0.68711805,0.7089436250000001,0.7307692,0.5183763,0.32497588,0.16077322,0.10367271
327,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.02751253420162,30.488147006553472,2022,0.63925236,0.24444444,0.18325435,0.52838427,0.84142596,0.87134504,0.8914224,0.8964497,0.91521275,0.9339758,0.7250673000000001,0.5161588,0.18538135,0.14834492
328,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.28164592807903,30.44862113405221,2022,0.7744714,0.65207374,0.6297919,0.43645215,0.2022857,0.2046396,0.42141387,0.67289466,0.7530076800000001,0.8331207,0.70463735,0.521134,0.29129413,0.14846744
329,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.15049189659757,30.25278840211416,2022,0.6041729,0.5313038,0.45693848,0.28800243,0.39698815,0.5433508,0.67824495,0.8185567,0.82076903,0.82298136,0.63859755,0.49488303,0.18125299,0.1369258
330,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.34183305211504,30.48338593554764,2022,0.7200934,0.21989529,0.22235872,0.26970443,0.5407147,0.6832258,0.8562775,0.89681226,0.91931088,0.9418095,0.757278365,0.57274723,0.16520351,0.13439244
331,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.24849809409501,30.447183829597623,2022,0.63857406,0.3664,0.23738429,0.11378002,0.2934473,0.41100323,0.7004184,0.8830146,0.9182608999999999,0.9535072,0.9068179199999999,0.86012864,0.25487727,0.08262108
332,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.3227887680917,30.50880825808822,2022,0.4489603,0.16759333,0.15031315,0.24440299,0.5953596,0.7286669,0.8679783,0.9100823,0.9224993699999999,0.93491644,0.75150955,0.62150156,0.18001723,0.14524715
333,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.23098094605469,30.463084010126536,2022,0.27405307,0.14026237,0.18673648,0.6060606,0.7804076,0.8342474,0.8526564,0.88584834,0.8960773200000001,0.9063063,0.5730799,0.2666165,0.16684724,0.13872522
334,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.05545013953773,30.30480085706468,2022,0.51835275,0.15053764,0.18830611,0.33158356,0.6266062,0.70918185,0.84332854,0.888556,0.8881752199999999,0.88779444,0.7429719,0.51624376,0.22002889,0.14220808
335,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.94441837042056,30.344326729565932,2022,0.46471372,0.44214645,0.12689805,0.2036405,0.52400833,0.74447644,0.84130436,0.90751445,0.89865,0.92788464,0.8586701,0.33333334,0.17674859,0.12942062
336,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.23169959828198,30.264735995392947,2022,0.68070465,0.540694,0.5266055,0.15701091,0.21925133,0.2794026,0.5055901,0.6914956,0.7114264699999999,0.73135734,0.7620579,0.7195122,0.2536198,0.14180024
337,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.34264153587074,30.475390929518976,2022,0.6177228,0.24504021,0.24962026,0.19243754,0.3550212,0.4788961,0.77225965,0.8816143,0.89645055,0.9112868,0.6346056,0.5896061,0.20947514,0.16500711
338,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.14968341284187,30.49695049633784,2022,0.5809524,0.13616514,0.17888562,0.41811848,0.72486436,0.81311667,0.87278813,0.8899662,0.9075697,0.9251732,0.4521576,0.22715926,0.14068781,0.12515338
339,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.3483009221607,30.41152071281808,2022,0.602635,0.1765625,0.16230367,0.2802276,0.48189762,0.5869565,0.8454647,0.9206823,0.93508517,0.94948804,0.6361339,0.45817292,0.1872,0.14
340,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.21391295565641,30.43281078505171,2022,0.755864,0.23238473,0.14397906,0.1828877,0.33164558,0.43096235,0.682527,0.8587556,0.89276055,0.9267655,0.84901325,0.771261,0.1527932,0.12929061
341,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.04790429115113,30.30165675357026,2022,0.56290364,0.38511896,0.20733428,0.1583869,0.32726237,0.52587414,0.7642036,0.8616092,0.8892492999999999,0.9168894,0.7489452,0.4233563,0.19161105,0.1558551
342,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.9341775761816,30.33740970187821,2022,0.665989,0.39358908,0.13,0.18506494,0.4457429,0.69415295,0.7191683,0.8239854,0.8190757,0.8704091,0.7870879,0.2938222,0.17232022,0.10589727
343,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.3701299835648,30.362742192890387,2022,0.68331516,0.14640199,0.14969136,0.4339981,0.7174439,0.7989447,0.8748947,0.8885568,0.909145575,0.92973435,0.74515647,0.58272946,0.208756,0.13855422
344,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.29242571148846,30.33705037576457,2022,0.6544784,0.25980136,0.21506512,0.19465917,0.46378174,0.55428976,0.83772063,0.90547496,0.91915715,0.94364053,0.7334934,0.8030303,0.2359882,0.1653314
345,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.30976319647196,30.052104767641858,2022,0.7174743,0.1741573,0.19209325,0.20841889,0.30635118,0.3547619,0.5195424,0.6577373,0.6605405,0.800806,0.58498025,0.46136102,0.2972136,0.28582376
346,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.0236497784799,30.32312648886072,2022,0.86274034,0.24863437,0.23906977,0.2512014,0.60173786,0.7722021,0.8898086,0.9122363,0.92417802,0.93611974,0.8077922,0.6165763,0.17651822,0.101081334
347,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.35970952626901,30.315580640474117,2022,0.7916845,0.22120419,0.21589205,0.18616144,0.60590094,0.7111417,0.9095323,0.92749137,0.938199585,0.9489078,0.87618047,0.6748957,0.20073327,0.14778325
348,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.15354616856358,30.34765049611718,2022,0.7912351,0.74556214,0.6711527,0.6301836,0.1783567,0.23291308,0.58434165,0.82875603,0.88227177,0.9301327,0.92307568,0.91601866,0.2668241,0.13273273
349,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.99849695052455,30.08076102520527,2022,0.6511226,0.5526459,0.529148,0.41636303,0.6402249,0.7773573,0.81128454,0.86386347,0.8685733099999999,0.87328315,0.8044226,0.7251908,0.31518877,0.21620598
350,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.37021981509321,30.321240026764062,2022,0.1516035,0.24849297,0.16430207,0.36308023,0.7950232,0.84143764,0.90590405,0.9240365,0.9422084500000001,0.9603804,0.6967033,0.6048646,0.17375094,0.11543685
351,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.18920928534313,30.118939424780347,2022,0.78924733,0.6516165,0.6021858,0.20473538,0.23212656,0.30865747,0.69580024,0.81263906,0.8565118599999999,0.90038466,0.7006338,0.7402336,0.24121405,0.16312057
352,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.96067787706312,30.08255765577351,2022,0.5013729,0.3325967,0.3587963,0.22326675,0.49568966,0.6830054,0.8423818,0.89424103,0.908294765,0.9223485,0.7476415,0.33560708,0.16183986,0.14946237
353,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.08482504932844,30.372713492544115,2022,0.23133191,0.23809524,0.155194,0.24795641,0.51739454,0.6804261,0.81490076,0.8287373,0.7858707,0.802969,0.49038178,0.20631008,0.15591007,0.14375244
354,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.24948624090754,30.472156994496142,2022,0.73784006,0.22327104,0.2299721,0.3111259,0.6519217,0.7614915,0.83713514,0.87678313,0.879518215,0.8822533,0.63520783,0.49818513,0.22325355,0.116725616
355,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.05383317202632,30.386008558749083,2022,0.6916141,0.4045954,0.40405244,0.49182764,0.8064516,0.81461287,0.8196761,0.8450947,0.8808081999999999,0.9165217,0.728772625,0.54102355,0.23488906,0.15477294
356,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.13908329248926,30.30102793287137,2022,0.80521655,0.784183355,0.76315016,0.16054286,0.32182103,0.452549,0.82547456,0.9139535,0.9301996299999999,0.94644576,0.93370914,0.8062061,0.17883211,0.11528822
357,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.99256806964937,30.365077812629096,2022,0.46421537,0.17525773,0.17094484,0.3268206,0.5451315,0.6010296,0.8064107,0.8451119,0.8658928,0.8866737,0.4286701,0.256705,0.1790429,0.21460038
358,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.96939153531908,30.381966139970544,2022,0.7417371,0.20627631,0.1995998,0.20413123,0.3226164,0.42136338,0.7908788,0.8729111,0.8983101250000001,0.92370915,0.772307175,0.6209052,0.18518518,0.15789473
359,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.28299340100521,30.262490207182648,2022,0.2654949,0.13464448,0.14052953,0.23700203,0.632316,0.73009276,0.90515465,0.9255919,0.9330910800000001,0.94059026,0.7736046,0.6734149,0.1816092,0.13287222
360,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.35153485718352,30.06108792048305,2022,0.14202334,0.14344943,0.15935335,0.40905058,0.49643904,0.6351531,0.75609756,0.7962553,0.8253393,0.8544233,0.63220125,0.29173166,0.21826392,0.24744558
361,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.05913323220263,30.42230049622751,2022,0.6859035,0.26495728,0.12528823,0.20553936,0.6078265,0.63889885,0.8441007,0.9067961,0.9101749,0.9135537,0.84060985,0.6821666,0.20643939,0.13723916
362,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.33527535054097,30.079144057693853,2022,0.80794513,0.5991841,0.6476336,0.1486068,0.22623622,0.28731441,0.6832896,0.8652131,0.901349725,0.93748635,0.7705912,0.8214694,0.22112802,0.10294653
363,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.13665784122213,30.1922419519645,2022,0.5245765,0.4770195,0.47931254,0.5760684,0.63104326,0.6390717,0.6918239,0.7546448,0.7986330349999999,0.84262127,0.66423357,0.7903587,0.3771245,0.36824876
364,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.97262547034191,30.239223841323952,2022,0.65154266,0.2345679,0.60946745,0.6439838,0.72518337,0.75011116,0.72351617,0.8508642,0.842322185,0.83378017,0.8223871,0.7349976,0.4678999,0.22778828
365,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.27275260676625,30.396608679101693,2022,0.69660556,0.64347327,0.14930016,0.22727273,0.5167895,0.6416916,0.8738331,0.912197,0.92030028,0.92840356,0.8758888,0.7177566,0.20842475,0.15472071
366,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.20996036840629,30.425803925835577,2022,0.40762463,0.11166049,0.12346401,0.21761219,0.44461304,0.51189244,0.73770493,0.8115183,0.8313510500000001,0.8511838,0.5334709,0.437615,0.26241758,0.1780366
367,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.25487613261227,30.36876090529399,2022,0.73957276,0.6536585,0.661157,0.15211105,0.23194888,0.2734766,0.59150225,0.8502754,0.8938877000000001,0.9375,0.81974925,0.7019985,0.18253599,0.14239483
368,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.07871650539643,30.113729196132457,2022,0.62621605,0.21383382,0.13043478,0.22754098,0.43197027,0.60268855,0.75734836,0.8211739,0.8407952750000001,0.86041665,0.65668905,0.23362176,0.24007113,0.17455392
369,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.99822745593931,30.42957685002888,2022,0.652989,0.6038441,0.47399926,0.654512,0.74422735,0.788997925,0.8337685,0.8121547,0.84484355,0.8775324,0.8502924,0.46230936,0.31150365,0.30375737
370,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.13387306384136,30.13825320338892,2022,0.55041516,0.15561067,0.11568938,0.12120352,0.1438909,0.17942858,0.25083613,0.3217993,0.373776075,0.42575285,0.4328794,0.47354212,0.4030354,0.3547868
371,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.06838587962905,30.26015458744394,2022,0.8011429,0.1767709,0.13454546,0.3059514,0.4710485,0.7993123,0.90164685,0.9017282,0.92335045,0.9449727,0.77959186,0.49699447,0.18139963,0.1394453
372,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.03344141507681,30.29842281854743,2022,0.42971486,0.367405,0.30509514,0.35012594,0.54558206,0.6746836,0.8187058,0.87788504,0.899527635,0.92117023,0.7482793,0.45820624,0.16926678,0.10258698
373,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.01071403838858,30.16313653675903,2022,0.76151186,0.6297355,0.62593514,0.3192333,0.38483548,0.47678703,0.74325216,0.88463503,0.91254139,0.94044775,0.8455933,0.8596682,0.34081346,0.25212717
374,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.094976012039,30.40613082111336,2022,0.5085385,0.07755776,0.12839325,0.2732644,0.6285925,0.72915274,0.86589533,0.89519864,0.91459325,0.93398786,0.7127706149999999,0.49155337,0.143074,0.1337931
375,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.33671265499555,30.07249652459137,2022,0.7807882,0.6565411000000001,0.532294,0.23989218,0.29340893,0.3276316,0.7522936,0.858296,0.8709559,0.8836158,0.623987,0.5894697,0.20972973,0.10515113
376,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.98259676999564,30.172029858071813,2022,0.1207808,0.1102439,0.15086782,0.18582971,0.22308546,0.38969618,0.77417046,0.9116695,0.92448815,0.9373068,0.6734143,0.27755338,0.17391305,0.16606684
377,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.3048224624093,30.22404231302233,2022,0.77968526,0.20856462,0.17908497,0.23848797,0.38145074,0.58578986,0.8202247,0.9165722,0.930911265,0.94525033,0.7642306,0.46292585,0.19416058,0.16602316
378,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.1108761925679,30.24587137442644,2022,0.7572939,0.5409024149999999,0.32451093,0.45287824,0.5048935,0.6568393,0.6997266,0.7887541,0.8096744499999999,0.8305948,0.69310254,0.63517916,0.4525627,0.11243042
379,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.12030850305116,30.312975526150165,2022,0.5795824,0.21964529,0.13824058,0.29180887,0.56899226,0.719136655,0.86928105,0.9052859,0.9168174,0.9283489,0.7683881,0.59131813,0.18280633,0.21146497
380,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.34722294381976,30.31351451532064,2022,0.6828714,0.19127849,0.12978369,0.25417766,0.58515286,0.68486524,0.8667065,0.9200548,0.90152156,0.9404382,0.84354526,0.6619452,0.17223264,0.13132137
381,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.37749616889458,30.350255610441124,2022,0.6542705,0.2224622,0.15303284,0.34873646,0.7010608,0.77438134,0.90252614,0.93898875,0.82093316,0.9375279,0.72502685,0.46494672,0.16183986,0.1424581
382,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.98178828623993,30.098457836302423,2022,0.5161866,0.4706776,0.4383721,0.1870456,0.4037855,0.5520685,0.8270762,0.89053,0.92331377,0.95609754,0.92120075,0.5840253,0.1906924,0.112299465
383,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.91980453163569,30.384301759709256,2022,0.6742476,0.32150775,0.24602793,0.18040918,0.3847146,0.45600444,0.49723756,0.6282764,0.676758015,0.72523963,0.6010662,0.47677726,0.19817768,0.18858002
384,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.02796169184367,30.294021073655244,2022,0.7141622,0.47531095,0.2364597,0.13062409,0.4030384,0.5495495,0.8346601,0.889954,0.9063686,0.9227832,0.764676,0.4763285,0.14703731,0.1701389
385,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.08114195666356,30.16259754758856,2022,0.7789364,0.5681585,0.5467648,0.15292637,0.1780822,0.20314547,0.54682386,0.77613515,0.8566073750000001,0.9370796,0.76314497,0.85398984,0.33069083,0.21283625
386,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.3235972518474,30.166100977196624,2022,0.4578184,0.09929372,0.118712276,0.45822406,0.61183757,0.83689106,0.89148,0.9228246,0.92799102,0.93315744,0.6717724,0.2968521,0.17575757,0.112132356
387,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.13602902052325,30.35501668144696,2022,0.8581501,0.3016129,0.2443689,0.17220902,0.38338658,0.4820199,0.7660114,0.8909476,0.91517077,0.93939394,0.6694737,0.6662917,0.19617763,0.14728096
388,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.19792294359908,30.289978654876705,2022,0.7551235,0.5450594,0.54617417,0.17948718,0.2655285,0.3439117,0.801301,0.89637303,0.917313015,0.938253,0.78001344,0.6844693,0.19678715,0.15921569
389,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.31084117481291,30.434876910205183,2022,0.8049176,0.70497525,0.6843374,0.43546098,0.3880597,0.47368422,0.73634285,0.86621624,0.8844929699999999,0.9027697,0.920635825,0.93850195,0.38793582,0.22478516
390,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,73.96301349680184,30.07492197585849,2022,0.50091934,0.34606206,0.2793411,0.26857144,0.59029996,0.7554125,0.9070859,0.9330302,0.9362346,0.939439,0.827889,0.63011396,0.17286317,0.10163112
391,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.13917312401767,30.39382390172092,2022,0.56964207,0.17389719,0.12703583,0.19067444,0.5221402,0.67472237,0.82730454,0.871732,0.89118465,0.9106373,0.6148301,0.3748174,0.1535419,0.13427857
392,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.06757739587334,30.379091531061363,2022,0.4977169,0.12672177,0.21566264,0.3928854,0.61426026,0.7589404,0.8631643,0.86837804,0.8671126,0.8953846,0.5102533,0.20890938,0.14469972,0.12795699
393,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.34165338905821,30.079233889222262,2022,0.5953513,0.13316993,0.18538135,0.172106,0.3277592,0.42420682,0.8143526,0.8563629,0.891447675,0.92653245,0.7722182,0.79569036,0.2110977,0.16363636
394,wheat,0,0.872,wheat,5,1,0.727884409280875,Punjab,4,462,74.28622733602803,30.296266861865544,2022,0.45787194,0.19391131,0.12434848,0.27413794,0.6632504,0.7680051,0.8845652,0.90925443,0.9034691,0.9304572,0.64408726,0.40725806,0.16650149,0.091216214
