sample_id,class_name,col_index,cover_area,crop_type,grid_id,label,pos_prop,region,row_index,samples,x,y,year,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14
5967,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.79000712164411,31.025968367155823,2021,0.25238097,0.21776919,0.210139,0.17184943,0.15727003,0.077011496,0.151825318,0.22663914,0.20443459,0.21565141,0.21986754,0.19568151,0.23355743,0.15305762
5968,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.45457619455388,31.416466021162584,2021,0.66299415,0.20426941,0.2151997,0.47270215,0.7719965,0.7277580499999999,0.6835196,0.63928115,0.51719487,0.16678806,0.19449432,0.36899364,0.66824645,0.64285713
5969,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.7785985175358,31.039353264889208,2021,0.508367,0.2034854,0.26752892,0.5587629,0.5911834,0.57884026,0.683846355,0.78885245,0.82459015,0.843442,0.76374847,0.78985506,0.7307615,0.5573192
5970,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.48808335465154,31.485097308869317,2021,0.4800366,0.46334478,0.35122916,0.1899371,0.20253165,0.18004338,0.24325569000000002,0.306468,0.2781032,0.21854958,0.26540285,0.15391229,0.07125891,0.05371054
5971,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.64636650771341,31.14948671872226,2021,0.66267806,0.49235603,0.4554046,0.47368422,0.5067138,0.57157188,0.63642996,0.70128804,0.7397578,0.7702667,0.7802198,0.6501439,0.40995514,0.40652275
5972,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.43086067105313,31.192156694717937,2021,0.31502104,0.14694408,0.24075276,0.5227882,0.666463,0.7131861333333334,0.7599092666666667,0.8066324,0.8062148,0.8016696,0.60301983,0.40313336,0.30978808,0.25411335
5973,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.7477863032905,31.401643818974613,2021,0.6154492,0.2669885,0.14349777,0.25314182,0.63690674,0.67019665,0.721074725,0.7719528,0.7666068,0.45011836,0.38941213,0.43849894,0.57101446,0.64784056
5974,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.8379771578161,31.43281535933356,2021,0.6399185,0.5826868,0.50124687,0.51093954,0.47245246,0.40860713,0.45157345,0.49453977,0.56017506,0.62376237,0.71976966,0.653069,0.5475911,0.4813253
5975,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.84300772340717,31.109691351635767,2021,0.25846153,0.22498484,0.5148248,0.8278788,0.7707846,0.7864337333333333,0.8020828666666667,0.817732,0.8804428,0.9088729,0.9022476,0.86838126,0.6003824,0.5499255
5976,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.5523128974661,31.331036237642817,2021,0.31247616,0.3719837,0.2691077,0.16891892,0.06917233,0.03868032,0.080249558,0.121818796,0.11487482,0.1330947,0.17382938,0.2517781,0.1531229,0.2331227
5977,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.64834280133847,31.269321977623807,2021,0.5862913,0.52168286,0.54102564,0.5896137,0.38162306,0.37254903,0.456517445,0.54048586,0.56721735,0.60038924,0.6151221,0.65691274,0.5685637,0.5652174
5978,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.46266103211096,31.31495639405708,2021,0.35861683,0.34419447,0.3718134,0.40906549,0.34581384,0.36945814,0.35472907,0.34,0.2918905,0.34854445,0.41935483,0.33986756,0.50603575,0.47229552
5979,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.67798720571442,31.253960786265363,2021,0.58348966,0.34481275,0.19401042,0.27845883,0.6286243,0.6567747666666667,0.6849252333333333,0.7130757,0.7538813,0.8314532,0.8852694,0.7920817,0.68463475,0.78204215
5980,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.73449123708552,31.375053686564677,2021,0.29195845,0.26485994,0.29920894,0.40177077,0.3671701,0.32361153,0.33910494999999996,0.35459837,0.37029037,0.18694976,0.2412844,0.25212464,0.29552525,0.29707518
5981,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.59767781931413,31.36876547957584,2021,0.47233024,0.4539028,0.3503347,0.30964467,0.27812284,0.24192747,0.334252885,0.4265783,0.46838552,0.6054159,0.63839006,0.48225215,0.35477126,0.29128236
5982,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.64088678448027,31.202307657428488,2021,0.605858,0.66997296,0.6133829,0.60913366,0.4868256,0.5024686,0.5181116,0.5337546,0.62584615,0.80585515,0.8663226,0.6738275,0.52030945,0.5284261
5983,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.58653870979104,31.255398090719957,2021,0.594154,0.55549526,0.4756356,0.5269565,0.41203704,0.44998351333333336,0.48792998666666665,0.52587646,0.54517454,0.71625805,0.6745672,0.6031746,0.22660653,0.1412042
5984,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4773035712421,31.34397197773414,2021,0.4588464,0.40124506,0.31017965,0.3548387,0.23412444,0.25976697,0.27845417,0.29714137,0.36239636,0.32938272,0.39194554,0.43002546,0.70725036,0.3158675
5985,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.77599340321186,31.491924505028624,2021,0.6392743,0.39433837,0.39147592,0.49529514,0.34401026,0.45416227,0.54853146,0.64290065,0.68777615,0.4614608,0.4358251,0.3238459,0.42160636,0.5179979
5986,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.38468726544939,31.28198822312989,2021,0.5878187,0.42780027,0.19963537,0.24751538,0.27484578,0.38829685333333336,0.5017479266666667,0.615199,0.5705628,0.3033202,0.3288154,0.14589156,0.3792037,0.22176711
5987,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.38756187435857,31.115889727096192,2021,0.80837053,0.34968394,0.24470416,0.41361257,0.6744186,0.6986033,0.70577615,0.74717075,0.8190746,0.8195576,0.839501,0.78398234,0.49826476,0.43292683
5988,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.40391121252955,31.500727994812998,2021,0.19332519,0.10076275,0.15284553,0.27486756,0.49889526,0.49429038,0.52699444,0.5596985,0.5290611,0.62647754,0.58280146,0.29305136,0.14837326,0.13431062
5989,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4651763149065,31.29995452881228,2021,0.6439394,0.47555557,0.50939035,0.61564314,0.51216614,0.44469273,0.45433202500000003,0.46397132,0.4720358,0.5642118,0.44672897,0.40420938,0.4434968,0.445644
5990,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.80366151396274,31.21093148415604,2021,0.12769952,0.08216433,0.16795866,0.18530701,0.2197871025,0.254267195,0.2887472875,0.32322738,0.3501375,0.26884532,0.20145191,0.12862319,0.12244898,0.09398099
5991,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.47802222346941,31.15891902920552,2021,0.3662389,0.12700477,0.12106768,0.4888293,0.7685831,0.6535215066666666,0.5384599133333333,0.42339832,0.32305583,0.17612809,0.19604938,0.25925925,0.24535093,0.3905192
5992,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.75030158608602,31.15811054544981,2021,0.3595855,0.2784277,0.26203752,0.24610895,0.2574986,0.30248128,0.34746396,0.39244664,0.42974266,0.4892685,0.5928346,0.2889096,0.23147266,0.19936395
5993,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.76988485927984,31.43883407173716,2021,0.58676416,0.452151,0.3343055,0.36471924,0.28094968,0.248058,0.28071563499999996,0.31337327,0.35520834,0.44646308,0.52133894,0.37277353,0.3685877,0.2812405
5994,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.62669340299118,31.31163262750584,2021,0.096923076,0.091084644,0.07719715,0.07583274,0.065550565,0.05526839,0.07451464,0.09376089,0.10188438,0.10824742,0.09557619,0.05940323,0.070582174,0.049252633
5995,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.58285561712616,31.480066743278247,2021,0.19038817,0.20891683,0.20905301,0.2141747,0.22141823,0.19688386,0.21330219,0.22972052,0.24203612,0.23540036,0.21485122,0.15498722,0.19354838,0.16335878
5996,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.3825313087675,31.405506574696325,2021,0.614628,0.6030871,0.5670588,0.5238415,0.48084724,0.4428735,0.48257536999999995,0.52227724,0.52428395,0.5276549,0.49067715,0.48579824,0.64237213,0.61293584
5997,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.72326229603404,31.455093578379724,2021,0.5344581,0.15830116,0.3534932,0.7015544,0.7553192,0.68514295,0.6149667,0.54479045,0.28819445,0.2635379,0.20299625,0.21503897,0.18396564,0.3614797
5998,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.46724244005998,31.23824026879327,2021,0.2885572,0.13780448,0.27335164,0.536647,0.46456008,0.39247316,0.32038624,0.24829932,0.30144495,0.16323297,0.1833607,0.2988147,0.6966567,0.695962
5999,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.71966903489755,31.158380040035045,2021,0.43716365,0.32887402,0.38024166,0.71667665,0.8700455,0.8648090666666667,0.8595726333333333,0.8543362,0.8808572,0.8782477,0.89557195,0.85858583,0.37569678,0.50520515
6000,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4125350392571,31.42491018483331,2021,0.15847497,0.284041,0.5648267,0.71146244,0.76496243,0.7558939,-0.001447178,0.40632603,0.41076067,0.28189301,0.39518413,0.52290463,0.85281867,0.7837838
6001,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.67430411304952,31.30426644217605,2021,0.5371747,0.3247216,0.16378601,0.31904984,0.40660080499999995,0.49415177,0.5817027349999999,0.6692537,0.63751584,0.29829004,0.23877068,0.25742203,0.9764706,0.7741318
6002,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4727221632931,31.271927091947752,2021,0.46081954,0.47611204,0.56805292,0.6599938,0.5290557,0.5141756666666667,0.4992956333333333,0.4844156,0.46252888,0.38959765,0.436214,0.48423424,0.5012814,0.4817942
6003,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.67879568947012,31.265728716487327,2021,0.24927256,0.1950424,0.28825623,0.49872124,0.6709135,0.6215446666666667,0.5721758333333333,0.522807,0.49719417,0.40569395,0.35842502,0.19360787,0.17989667,0.29102343
6004,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.52203967239126,31.27039995596475,2021,0.59817696,0.5205873,0.35658184,0.4236616,0.40725806,0.21036152549999998,0.013464991,0.4767025,0.47765794,0.49075082,0.4211321,0.44718736,0.5272833,0.53476614
6005,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.39968913069418,31.221441772980235,2021,0.58319515,0.15030885,0.3242938,0.5456706,0.74915904,0.6379707766666667,0.5267825133333334,0.41559425,0.38704818,0.18644068,0.32714617,0.68386245,0.7960931,0.7941323
6006,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.43499292136008,31.152091833046207,2021,0.22297567,0.14577259,0.17665868,0.6046994,0.751541,0.73848163,0.72542226,0.48267326,0.3761349,0.22280887,0.28900257,0.25870648,0.52783966,0.7570509
6007,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.81507011807105,31.211650136383334,2021,0.6142379,0.7632167,0.741165,0.7425743,0.46778712,0.5402746466666667,0.6127621733333333,0.6852497,0.6834186,0.4916837,0.37016094,0.45940095,0.7325529,0.7302248
6008,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.3839686132221,31.20194833131484,2021,0.23598132,0.169617,0.36357573,0.54760385,0.5737648833333333,0.5999259166666667,0.62608695,0.50591326,0.5038303,0.41264668,0.4436451,0.38162544,0.3590778,0.5045
6009,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.62058485905918,31.42302372273665,2021,0.28101557,0.30965593,0.34181607,0.39031523,0.46882534,0.3821138,0.50400275,0.6258917,0.62255406,0.5777224,0.4772657,0.3048737,0.377916,0.29176533
6010,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.48916133299248,31.11535073792572,2021,0.24016182,0.13842058,0.12611991,0.65692884,0.6923077,0.536513325,0.38071895,0.36251032,0.3051643,0.22961795,0.3024361,0.5239756,0.6148102,0.783834
6011,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.48745453395266,31.422125407452537,2021,0.20146252,0.378579,0.6125754,0.75845176,0.7251783,0.6774591,0.54259695,0.4077348,0.3657392,0.17437145,0.29535604,0.51035506,0.8323322,0.7468037
6012,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4179249309618,31.174909041262843,2021,0.5155657,0.3475508,0.3506692,0.6221712,0.7358491,0.5801369350000001,0.42442477,0.54323196,0.535416,0.35412335,0.3803401,0.5648208,0.7573511,0.8689998
6013,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.49518004539608,31.39562510657101,2021,0.1504298,0.3132498,0.5494839,0.7702667,0.76063406,0.72199285,0.550597675,0.3792025,0.3607306,0.15197816,0.29723993,0.3839907,0.7281385,0.6871287
6014,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.53820934750541,31.244528475782108,2021,0.25449872,0.18288903,0.25698704,0.56789744,0.76390886,0.6506406533333333,0.5373724466666667,0.42410424,0.3117831,0.23151515,0.19703521,0.2508229,0.63022506,0.711091
6015,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.68050248850994,31.497583891318577,2021,0.74161077,0.517094,0.5079514,0.66686785,0.5751812,0.52366865,0.58335376,0.64303887,0.6684607,0.74197567,0.7723036,0.76197183,0.5523631,0.5147783
6016,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.39447890204629,31.12370507006803,2021,0.5948778,0.1864552,0.09487459,0.36162007,0.4618930275,0.562165985,0.6624389425,0.7627119,0.46776754,0.1465798,0.15356356,0.12410656,0.32686085,0.70180595
6017,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.39016698868251,31.16682420370577,2021,0.57501906,0.36320606,0.40221968,0.52360046,0.5144252,0.44365484,0.6571429,0.73825747,0.7375439,0.7685185,0.69501686,0.47731888,0.46172443,0.34468716
6018,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.53246012968705,31.093881002635264,2021,0.73426574,0.5249707,0.31984335,0.3432836,0.3678269,0.34653464,0.40640515,0.46627566,0.44717184,0.44508672,0.4742607,0.34887007,0.32065505,0.44612795
6019,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.53542457012465,31.355380581842457,2021,0.20876369,0.58860934,0.7226215,0.85663366,0.7554626,0.34714094,0.27493043500000003,0.20271993,0.20906281,0.18926321,0.59280026,0.86794716,0.7471783,0.7299015
6020,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.46706277700315,31.46686150860169,2021,0.2040619,0.19578114,0.2333113,0.52157664,0.7226183,0.68298805,0.75087914,0.81877023,0.7945276,0.78302157,0.6435374,0.38556066,0.3047108,0.19978887
6021,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.63917998544045,31.264560906617973,2021,0.66083044,0.7116534,0.3089086,0.42155424,0.61991984,0.7032967,0.7797503,0.8562039,0.87246966,0.87819046,0.91023594,0.78234285,0.67175573,0.71059173
6022,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.43256747009296,31.15478677889857,2021,0.37272727,0.4359909,0.55343395,0.5205105,0.26875,0.2428662,0.37465534999999994,0.5064445,0.56869465,0.5966587,0.40168068,0.40612245,0.55970573,0.7271008
6023,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.44217944363304,31.275789847669465,2021,0.39764705,0.12008655,0.299159,0.658376,0.5783788249999999,0.49838165,0.418384475,0.3383873,0.28659126,0.12836438,0.35243902,0.47007042,0.8973214,0.8157489
6024,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.44352691655921,31.17248358999572,2021,0.78379935,0.6722116,0.541103,0.65099883,0.6046852,0.6020572,0.6571305999999999,0.712204,0.7076692,0.7703963,0.7591687,0.7724551,0.5549188,0.68295705
6025,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.8071649435708,31.178053144757264,2021,0.68886083,0.7160418,0.58276075,0.66966134,0.5822222,0.5713918666666666,0.5605615333333334,0.5497312,0.5745568,0.5555556,0.2874409,0.2620321,0.41463414,0.5292517
6026,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.5329092873291,31.1264898474488,2021,0.17764652,0.14005125,0.17361784,0.11804009,0.098684214,0.107652396,0.12097091800000001,0.13428944,0.08557692,0.092388704,0.11518325,0.10327869,0.09411259,0.097666375
6027,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.63917998544045,31.387001279843464,2021,0.13413173,0.59505206,0.62729126,0.86,0.82967895,0.68542501,0.5411710700000001,0.39691713,0.39166284,0.1382429,0.36032155,0.4724891,0.8935043,0.7863043
6028,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.61654244028064,31.3850249862184,2021,0.26416907,0.26259542,0.24873525,0.24582732,0.23487544,0.24830817,0.264728825,0.28114948,0.26899385,0.27640352,0.2464146,0.21682319,0.23920266,0.2390925
6029,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.49500038233926,31.164308920910237,2021,0.7378855,0.16313094,0.22270742,0.6423077,0.7528709,0.7286797333333334,0.7044885666666667,0.6802974,0.614715,0.18278228,0.18449612,0.3184438,0.76770127,0.8122271
6030,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.62741205521849,31.294474805579156,2021,0.23027523,0.15728155,0.16555023,0.11801242,0.06122449,0.039742213,0.0870053765,0.13426854,0.13542126,0.16295026,0.14071172,0.10456342,0.31607842,0.07106599
6031,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.52590242811297,31.35142799459233,2021,0.37935174,0.25323474,0.31978106,0.59912306,0.7179185,0.6962496333333333,0.6745807666666667,0.6529119,0.5452566,0.32035398,0.37734538,0.55315316,0.88922155,0.6701135
6032,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.77105266914919,31.374335034337378,2021,0.32356688,0.2596685,0.22580644,0.13753581,0.242509,0.24971494,0.24247045,0.23522596,0.30582893,0.4057367,0.44073537,0.12742719,0.11117562,0.099883854
6033,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.8515417186063,31.2249452025883,2021,0.4891702,0.45279384,0.40368852,0.3816751,0.32554257,0.35402374666666664,0.38250492333333336,0.4109861,0.48961782,0.5911914,0.6026059,0.4410959,0.25997582,0.20519963
6034,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.48206464224795,31.30121217021005,2021,0.7788779,0.4648241,0.16819142,0.18927974,0.44805196,0.57101186,0.6939717599999999,0.81693166,0.7316821,0.23842196,0.24436742,0.17476399,0.7260049,0.83194673
6035,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.80923106872427,31.24309117132752,2021,0.16294137,0.1657754,0.13899323,0.15478261,0.11504425,0.12970754333333334,0.14437083666666667,0.15903413,0.14698794,0.18458419,0.18,0.1123409,0.08690144,0.09828478
6036,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.57018937162006,31.43497131601545,2021,0.24741805,0.3618677,0.50586784,0.78585464,0.7413283,0.43396226,0.388445155,0.34292805,0.17525773,0.1372176,0.42117646,0.63975155,0.64088005,0.6705441
6037,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.47550694067387,31.282437380771952,2021,0.6345404,0.18561995,0.20028012,0.26022306,0.49758455,0.58666408,0.6757436099999999,0.76482314,0.65539664,0.2430958,0.24660634,0.46580645,0.81746423,0.85835695
6038,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.83106013012838,31.428952603611844,2021,0.5982028,0.19387755,0.19861111,0.23830093,0.5746095,0.630361,0.6848822,0.7394034,0.66416186,0.24806663,0.2612724,0.21658778,0.2234192,0.3368644
6039,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.43121999716678,31.31648353004008,2021,0.17293233,0.32998204,0.59085974,0.85173744,0.6928047125,0.533871985,0.3749392575,0.21600653,0.19748653,0.19932622,0.5388277,0.8279503,0.75969625,0.70943177
6040,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.78937830094523,31.34909237485362,2021,0.5042794,0.47692308,0.4287812,0.4976452,0.41827637,0.3410475,0.35344091499999997,0.36583433,0.38187978,0.3875094,0.30669627,0.26771653,0.44478962,0.41960353
6041,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.5178175905559,31.34504995607508,2021,0.36643025,0.5476046,0.5825273,0.7079447,0.5308727,0.5307229,0.5305731,0.5304233,0.5598278,0.19205752,0.2559524,0.36657825,0.3973777,0.6043414
6042,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4546660260823,31.246325106350348,2021,0.68096584,0.43214577,0.1995028,0.22264819,0.4546811,0.5171386,0.680043665,0.84294873,0.8172839,0.47368422,0.5053942,0.25741974,0.45948523,0.79541034
6043,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.50452252435093,31.424191532606013,2021,0.31143695,0.66526693,0.761299765,0.8573326,0.2961586,0.22118826,0.19175554,0.16232282,0.1404321,0.18199943,0.5974419,0.82140994,0.88803947,0.7443425
6044,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.66496163409468,31.33444983572247,2021,0.6625109,0.65093064,0.3091352,0.28650442,0.24956822,0.2300995,0.23748772,0.24487594,0.2529392,0.27781984,0.41131434,0.5472713,0.7886263,0.7299309
6045,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.75632029848963,31.274711869328524,2021,0.510665,0.44694534,0.38163266,0.37683523,0.34318903,0.33407947,0.3876235,0.44116753,0.46398014,0.56023145,0.58800584,0.50455004,0.26760563,0.29212984
6046,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.84453485939017,31.18577865620069,2021,0.5678851,0.42434332,0.39263377,0.51137197,0.55563027,0.6030716133333334,0.6505129566666666,0.6979543,0.682338,0.6997512,0.7477369,0.5927602,0.3146988,0.37104377
6047,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.46077457001431,31.22997576817937,2021,0.70455515,0.45680264,0.10361842,0.21232493,0.5301028,0.6155813666666666,0.7010599333333334,0.7865385,0.7088267,0.21976401,0.16709183,0.23497267,0.8160628,0.8791474
6048,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.49347324635626,31.456710545891134,2021,0.78775513,0.48255318,0.16202712,0.14661472,0.3417825,0.34513274,0.569261595,0.79339045,0.78760135,0.38102365,0.44282615,0.18652038,0.70205396,0.80188966
6049,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.42322499113811,31.061900978520608,2021,0.6487026,0.48174024,0.4273916,0.52076125,0.4317231,0.36561346,0.4125874,0.31123596,0.2935894,0.24248926,0.20639333,0.14120668,0.19426425,0.23353294
6050,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.50748696478853,31.464436057334566,2021,0.1164538,0.16043957,0.25128895,0.7088159,0.78634465,0.6554738333333333,0.5246030166666666,0.3937322,0.37782744,0.3276808,0.15575808,0.14080338,0.1374598,0.13483831
6051,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.64825296981006,31.24955904137317,2021,0.5318893,0.17623363,0.19510204,0.48298335,0.61706847,0.6570817133333333,0.6970949566666667,0.7371082,0.7064829,0.4899412,0.22244489,0.1904762,0.68394595,0.77562237
6052,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.81551927571311,31.335168487949765,2021,0.77998346,0.7122302,0.61184424,0.7042936,0.48578492,0.5825287,0.6293394999999999,0.6761503,0.7084701,0.8006042,0.85603213,0.81333333,0.7149028,0.66505736
6053,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4179249309618,31.326903987335868,2021,0.5786071,0.16572239,0.3010101,0.71480805,0.6488873025,0.582966555,0.5170458075,0.45112506,0.4273801,0.20811519,0.28146946,0.48375285,0.89460635,0.7682894
6054,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.40858245200697,31.26114730853832,2021,0.2873936,0.3047882,0.27972028,0.2720879,0.25527143,0.22672811,0.22026721999999999,0.21380633,0.24572457,0.2435275,0.28982642,0.24191064,0.24629556,0.17174721
6055,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.595252368047,31.206350076207027,2021,0.12930375,0.2039867,0.45416448,0.67070705,0.66269594,0.5580334533333333,0.45337096666666665,0.34870848,0.26959246,0.14135547,0.35695398,0.71702284,0.819557,0.8104794
6056,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.38190248806862,31.381252062025094,2021,0.14005093,0.10034602,0.10351695799999999,0.106687896,0.10162917,0.1048202,0.12355077,0.14228134,0.1460177,0.104773715,0.13311689,0.08388521,0.094671495,0.07287337
6057,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.51548197081719,31.30812919789777,2021,0.44413564,0.28376535,0.4430043,0.7424507,0.6976171,0.7349763233333333,0.7723355466666667,0.80969477,0.77088714,0.64095294,0.50233763,0.54709214,0.6840796,0.5912162
6058,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.4689492390998,31.284413674397012,2021,0.26238286,0.24905047,0.3938283,0.74825513,0.6829479825,0.617640835,0.5523336875,0.48702654,0.43612865,0.22435665,0.32079905,0.38317758,0.7424844,0.7056075
6059,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.6402579637814,31.50854333778484,2021,0.66384596,0.53744495,0.49618322,0.52715653,0.4570243,0.42565265,0.4286945,0.43173635,0.47698855,0.52521247,0.65346533,0.5135722,0.5420724,0.46869984
6060,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.68382625506119,31.27507119544217,2021,0.5164706,0.6080808,0.61476576,0.61165047,0.44603935,0.42302285666666667,0.40000636333333334,0.37698987,0.51196766,0.6740896,0.72864324,0.66562176,0.41245595,0.35190293
6061,non_wheat,3,0.99,wheat,21,0,0.513033115940099,Punjab,2,524,75.54979761467055,31.43883407173716,2021,0.7237354,0.7177986,0.64102566,0.60434914,0.5241805,0.48833922,0.516483535,0.54462785,0.55640405,0.6170351,0.60305345,0.64796776,0.7330435,0.57184184
